"","site_no","Date","agency_cd","PRCP","SNOW","SNWD"
"3623","US1CASB0001",2017-09-16,"NOAA",0,0,NA
"3624","US1CASB0011",2017-09-16,"NOAA",0,0,NA
"3625","US1CASB0001",2017-09-17,"NOAA",0,0,NA
"3626","US1CASB0011",2017-09-17,"NOAA",0,0,NA
"3627","US1CASB0001",2017-09-18,"NOAA",0,0,NA
"3628","US1CASB0011",2017-09-18,"NOAA",0,0,NA
"3629","US1CASB0001",2017-09-19,"NOAA",0,0,NA
"3630","US1CASB0011",2017-09-19,"NOAA",0,0,NA
"3631","US1CASB0001",2017-09-20,"NOAA",0,0,NA
"3632","US1CASB0011",2017-09-20,"NOAA",0,0,NA
"3633","US1CASB0001",2017-09-21,"NOAA",0,0,NA
"3634","US1CASB0011",2017-09-21,"NOAA",0,0,NA
"3635","US1CASB0001",2017-09-22,"NOAA",0,0,NA
"3636","US1CASB0011",2017-09-22,"NOAA",0,0,NA
"3637","US1CASB0001",2017-09-23,"NOAA",0,0,NA
"3638","US1CASB0011",2017-09-23,"NOAA",0,0,NA
"3639","US1CASB0001",2017-09-24,"NOAA",0,0,NA
"3640","US1CASB0011",2017-09-24,"NOAA",0,0,NA
"3641","US1CASB0001",2017-09-25,"NOAA",0,0,NA
"3642","US1CASB0011",2017-09-25,"NOAA",0,0,NA
"3643","US1CASB0001",2017-09-26,"NOAA",0,0,NA
"3644","US1CASB0011",2017-09-26,"NOAA",0,0,NA
"3645","US1CASB0001",2017-09-27,"NOAA",0,0,NA
"3646","US1CASB0011",2017-09-27,"NOAA",0,0,NA
"3647","US1CASB0001",2017-09-28,"NOAA",0,0,NA
"3648","US1CASB0011",2017-09-28,"NOAA",0,0,NA
"3649","US1CASB0001",2017-09-29,"NOAA",0,0,NA
"3650","US1CASB0011",2017-09-29,"NOAA",0,0,NA
"3651","US1CASB0001",2017-09-30,"NOAA",0,0,NA
"3652","US1CASB0011",2017-09-30,"NOAA",0,0,NA
"3653","US1CASB0001",2017-10-01,"NOAA",0,0,NA
"3654","US1CASB0011",2017-10-01,"NOAA",0,0,NA
"3655","US1CASB0001",2017-10-02,"NOAA",0,0,NA
"3656","US1CASB0011",2017-10-02,"NOAA",0,0,NA
"3657","US1CASB0001",2017-10-03,"NOAA",0,0,NA
"3658","US1CASB0011",2017-10-03,"NOAA",0,0,NA
"3659","US1CASB0001",2017-10-04,"NOAA",0,0,NA
"3660","US1CASB0011",2017-10-04,"NOAA",0,0,NA
"3661","US1CASB0001",2017-10-05,"NOAA",0,0,NA
"3662","US1CASB0011",2017-10-05,"NOAA",0,0,NA
"3663","US1CASB0001",2017-10-06,"NOAA",0,0,NA
"3664","US1CASB0011",2017-10-06,"NOAA",0,0,NA
"3665","US1CASB0001",2017-10-07,"NOAA",0,0,NA
"3666","US1CASB0011",2017-10-07,"NOAA",0,0,NA
"3667","US1CASB0001",2017-10-08,"NOAA",0,0,NA
"3668","US1CASB0011",2017-10-08,"NOAA",0,0,NA
"3669","US1CASB0001",2017-10-09,"NOAA",0,0,NA
"3670","US1CASB0011",2017-10-09,"NOAA",0,0,NA
"3671","US1CASB0001",2017-10-10,"NOAA",0,0,NA
"3672","US1CASB0011",2017-10-10,"NOAA",0,0,NA
"3673","US1CASB0001",2017-10-11,"NOAA",0,0,NA
"3674","US1CASB0011",2017-10-11,"NOAA",0,0,NA
"3675","US1CASB0001",2017-10-12,"NOAA",0,0,NA
"3676","US1CASB0011",2017-10-12,"NOAA",0,0,NA
"3677","US1CASB0001",2017-10-13,"NOAA",0,0,NA
"3678","US1CASB0011",2017-10-13,"NOAA",0,0,NA
"3679","US1CASB0001",2017-10-14,"NOAA",0,0,NA
"3680","US1CASB0011",2017-10-14,"NOAA",0,0,NA
"3681","US1CASB0001",2017-10-15,"NOAA",0,0,NA
"3682","US1CASB0011",2017-10-15,"NOAA",0,0,NA
"3683","US1CASB0001",2017-10-16,"NOAA",NA,NA,NA
"3684","US1CASB0011",2017-10-16,"NOAA",0,0,NA
"3685","US1CASB0001",2017-10-17,"NOAA",0,0,NA
"3686","US1CASB0011",2017-10-17,"NOAA",0,0,NA
"3687","US1CASB0001",2017-10-18,"NOAA",0,0,NA
"3688","US1CASB0011",2017-10-18,"NOAA",0,0,NA
"3689","US1CASB0001",2017-10-19,"NOAA",0,0,NA
"3690","US1CASB0011",2017-10-19,"NOAA",0,0,NA
"3691","US1CASB0001",2017-10-20,"NOAA",0,0,NA
"3692","US1CASB0011",2017-10-20,"NOAA",0,0,NA
"3693","US1CASB0001",2017-10-21,"NOAA",0,0,NA
"3694","US1CASB0011",2017-10-21,"NOAA",0,0,NA
"3695","US1CASB0001",2017-10-22,"NOAA",0,0,NA
"3696","US1CASB0011",2017-10-22,"NOAA",0,0,NA
"3697","US1CASB0001",2017-10-23,"NOAA",0,0,NA
"3698","US1CASB0011",2017-10-23,"NOAA",0,0,NA
"3699","US1CASB0001",2017-10-24,"NOAA",0,0,NA
"3700","US1CASB0011",2017-10-24,"NOAA",0,0,NA
"3701","US1CASB0001",2017-10-25,"NOAA",0,0,NA
"3702","US1CASB0011",2017-10-25,"NOAA",0,0,NA
"3703","US1CASB0001",2017-10-26,"NOAA",0,0,NA
"3704","US1CASB0011",2017-10-26,"NOAA",0,0,NA
"3705","US1CASB0001",2017-10-27,"NOAA",0,0,NA
"3706","US1CASB0011",2017-10-27,"NOAA",0,0,NA
"3707","US1CASB0001",2017-10-28,"NOAA",0,0,NA
"3708","US1CASB0011",2017-10-28,"NOAA",0,0,NA
"3709","US1CASB0001",2017-10-29,"NOAA",0,0,NA
"3710","US1CASB0011",2017-10-29,"NOAA",0,0,NA
"3711","US1CASB0001",2017-10-30,"NOAA",0,0,NA
"3712","US1CASB0011",2017-10-30,"NOAA",0,0,NA
"3713","US1CASB0001",2017-10-31,"NOAA",0,0,NA
"3714","US1CASB0011",2017-10-31,"NOAA",0,0,NA
"3715","US1CASB0001",2017-11-01,"NOAA",0,0,NA
"3716","US1CASB0011",2017-11-01,"NOAA",0,0,NA
"3717","US1CASB0001",2017-11-02,"NOAA",0,0,NA
"3718","US1CASB0011",2017-11-02,"NOAA",0,0,NA
"3719","US1CASB0001",2017-11-03,"NOAA",0,0,NA
"3720","US1CASB0011",2017-11-03,"NOAA",0,0,NA
"3721","US1CASB0001",2017-11-04,"NOAA",0,0,NA
"3722","US1CASB0011",2017-11-04,"NOAA",0,0,NA
"3723","US1CASB0001",2017-11-05,"NOAA",0,0,NA
"3724","US1CASB0011",2017-11-05,"NOAA",0,0,NA
"3725","US1CASB0001",2017-11-06,"NOAA",0,0,NA
"3726","US1CASB0011",2017-11-06,"NOAA",0,0,NA
"3727","US1CASB0001",2017-11-07,"NOAA",0,0,NA
"3728","US1CASB0011",2017-11-07,"NOAA",0,0,NA
"3729","US1CASB0001",2017-11-08,"NOAA",0,0,NA
"3730","US1CASB0011",2017-11-08,"NOAA",0,0,NA
"3731","US1CASB0001",2017-11-09,"NOAA",0,0,NA
"3732","US1CASB0011",2017-11-09,"NOAA",0,0,NA
"3733","US1CASB0001",2017-11-10,"NOAA",0,0,NA
"3734","US1CASB0011",2017-11-10,"NOAA",0,0,NA
"3735","US1CASB0001",2017-11-11,"NOAA",0,0,NA
"3736","US1CASB0011",2017-11-11,"NOAA",0,0,NA
"3737","US1CASB0001",2017-11-12,"NOAA",0,0,NA
"3738","US1CASB0011",2017-11-12,"NOAA",0,0,NA
"3739","US1CASB0001",2017-11-13,"NOAA",0,0,NA
"3740","US1CASB0011",2017-11-13,"NOAA",0,0,NA
"3741","US1CASB0001",2017-11-14,"NOAA",0,0,NA
"3742","US1CASB0011",2017-11-14,"NOAA",0,0,NA
"3743","US1CASB0001",2017-11-15,"NOAA",0,0,NA
"3744","US1CASB0011",2017-11-15,"NOAA",0,0,NA
"3745","US1CASB0001",2017-11-16,"NOAA",10,NA,NA
"3746","US1CASB0011",2017-11-16,"NOAA",8,NA,NA
"3747","US1CASB0001",2017-11-17,"NOAA",8,NA,NA
"3748","US1CASB0011",2017-11-17,"NOAA",10,NA,NA
"3749","US1CASB0001",2017-11-18,"NOAA",0,0,NA
"3750","US1CASB0011",2017-11-18,"NOAA",0,0,NA
"3751","US1CASB0001",2017-11-19,"NOAA",0,0,NA
"3752","US1CASB0011",2017-11-19,"NOAA",0,0,NA
"3753","US1CASB0001",2017-11-20,"NOAA",0,0,NA
"3754","US1CASB0011",2017-11-20,"NOAA",0,0,NA
"3755","US1CASB0001",2017-11-21,"NOAA",0,0,NA
"3756","US1CASB0011",2017-11-21,"NOAA",0,0,NA
"3757","US1CASB0001",2017-11-22,"NOAA",0,0,NA
"3758","US1CASB0011",2017-11-22,"NOAA",0,0,NA
"3759","US1CASB0001",2017-11-23,"NOAA",0,0,NA
"3760","US1CASB0011",2017-11-23,"NOAA",0,0,NA
"3761","US1CASB0001",2017-11-24,"NOAA",0,0,NA
"3762","US1CASB0011",2017-11-24,"NOAA",0,0,NA
"3763","US1CASB0001",2017-11-25,"NOAA",0,0,NA
"3764","US1CASB0011",2017-11-25,"NOAA",0,0,NA
"3765","US1CASB0001",2017-11-26,"NOAA",0,0,NA
"3766","US1CASB0011",2017-11-26,"NOAA",0,0,NA
"3767","US1CASB0001",2017-11-27,"NOAA",0,NA,NA
"3768","US1CASB0011",2017-11-27,"NOAA",0,NA,NA
"3769","US1CASB0001",2017-11-28,"NOAA",0,0,NA
"3770","US1CASB0011",2017-11-28,"NOAA",0,0,NA
"3771","US1CASB0001",2017-11-29,"NOAA",0,0,NA
"3772","US1CASB0011",2017-11-29,"NOAA",0,0,NA
"3773","US1CASB0001",2017-11-30,"NOAA",0,0,NA
"3774","US1CASB0011",2017-11-30,"NOAA",0,0,NA
"3775","US1CASB0001",2017-12-01,"NOAA",0,0,NA
"3776","US1CASB0011",2017-12-01,"NOAA",0,0,NA
"3777","US1CASB0001",2017-12-02,"NOAA",0,0,NA
"3778","US1CASB0011",2017-12-02,"NOAA",0,0,NA
"3779","US1CASB0001",2017-12-03,"NOAA",0,0,NA
"3780","US1CASB0011",2017-12-03,"NOAA",0,0,NA
"3781","US1CASB0001",2017-12-04,"NOAA",0,0,NA
"3782","US1CASB0011",2017-12-04,"NOAA",0,0,NA
"3783","US1CASB0001",2017-12-05,"NOAA",0,0,NA
"3784","US1CASB0011",2017-12-05,"NOAA",0,0,NA
"3785","US1CASB0001",2017-12-06,"NOAA",0,0,NA
"3786","US1CASB0011",2017-12-06,"NOAA",0,0,NA
"3787","US1CASB0001",2017-12-07,"NOAA",0,0,NA
"3788","US1CASB0011",2017-12-07,"NOAA",0,0,NA
"3789","US1CASB0001",2017-12-08,"NOAA",0,0,NA
"3790","US1CASB0011",2017-12-08,"NOAA",0,0,NA
"3791","US1CASB0001",2017-12-09,"NOAA",0,0,NA
"3792","US1CASB0011",2017-12-09,"NOAA",0,0,NA
"3793","US1CASB0001",2017-12-10,"NOAA",0,0,NA
"3794","US1CASB0011",2017-12-10,"NOAA",0,0,NA
"3795","US1CASB0001",2017-12-11,"NOAA",0,0,NA
"3796","US1CASB0011",2017-12-11,"NOAA",0,0,NA
"3797","US1CASB0001",2017-12-12,"NOAA",0,0,NA
"3798","US1CASB0011",2017-12-12,"NOAA",0,0,NA
"3799","US1CASB0001",2017-12-13,"NOAA",0,0,NA
"3800","US1CASB0011",2017-12-13,"NOAA",0,0,NA
"3801","US1CASB0001",2017-12-14,"NOAA",0,0,NA
"3802","US1CASB0011",2017-12-14,"NOAA",0,0,NA
"3803","US1CASB0001",2017-12-15,"NOAA",0,0,NA
"3804","US1CASB0011",2017-12-15,"NOAA",0,0,NA
"3805","US1CASB0001",2017-12-16,"NOAA",0,0,NA
"3806","US1CASB0011",2017-12-16,"NOAA",0,0,NA
"3807","US1CASB0001",2017-12-17,"NOAA",0,0,NA
"3808","US1CASB0011",2017-12-17,"NOAA",0,0,NA
"3809","US1CASB0001",2017-12-18,"NOAA",0,0,NA
"3810","US1CASB0011",2017-12-18,"NOAA",0,0,NA
"3811","US1CASB0001",2017-12-19,"NOAA",0,0,NA
"3812","US1CASB0011",2017-12-19,"NOAA",0,0,NA
"3813","US1CASB0001",2017-12-20,"NOAA",0,0,NA
"3814","US1CASB0011",2017-12-20,"NOAA",0,0,NA
"3815","US1CASB0001",2017-12-21,"NOAA",0,0,NA
"3816","US1CASB0011",2017-12-21,"NOAA",0,0,NA
"3817","US1CASB0001",2017-12-22,"NOAA",0,0,NA
"3818","US1CASB0011",2017-12-22,"NOAA",0,0,NA
"3819","US1CASB0001",2017-12-23,"NOAA",0,0,NA
"3820","US1CASB0011",2017-12-23,"NOAA",0,0,NA
"3821","US1CASB0001",2017-12-24,"NOAA",0,0,NA
"3822","US1CASB0011",2017-12-24,"NOAA",0,0,NA
"3823","US1CASB0001",2017-12-25,"NOAA",0,0,NA
"3824","US1CASB0011",2017-12-25,"NOAA",0,0,NA
"3825","US1CASB0001",2017-12-26,"NOAA",0,0,NA
"3826","US1CASB0011",2017-12-26,"NOAA",0,0,NA
"3827","US1CASB0001",2017-12-27,"NOAA",0,0,NA
"3828","US1CASB0011",2017-12-27,"NOAA",0,0,NA
"3829","US1CASB0001",2017-12-28,"NOAA",0,0,NA
"3830","US1CASB0011",2017-12-28,"NOAA",0,0,NA
"3831","US1CASB0001",2017-12-29,"NOAA",0,0,NA
"3832","US1CASB0011",2017-12-29,"NOAA",0,0,NA
"3833","US1CASB0001",2017-12-30,"NOAA",0,0,NA
"3834","US1CASB0011",2017-12-30,"NOAA",0,0,NA
"3835","US1CASB0001",2017-12-31,"NOAA",0,0,NA
"3836","US1CASB0011",2017-12-31,"NOAA",0,0,NA
"3837","US1CASB0001",2018-01-01,"NOAA",0,0,NA
"3838","US1CASB0011",2018-01-01,"NOAA",0,0,NA
"3839","US1CASB0001",2018-01-02,"NOAA",0,0,NA
"3840","US1CASB0011",2018-01-02,"NOAA",0,0,NA
"3841","US1CASB0001",2018-01-03,"NOAA",0,0,NA
"3842","US1CASB0011",2018-01-03,"NOAA",0,0,NA
"3843","US1CASB0001",2018-01-04,"NOAA",61,NA,NA
"3844","US1CASB0011",2018-01-04,"NOAA",38,NA,NA
"3845","US1CASB0001",2018-01-05,"NOAA",38,NA,NA
"3846","US1CASB0011",2018-01-05,"NOAA",18,NA,NA
"3847","US1CASB0001",2018-01-06,"NOAA",5,NA,NA
"3848","US1CASB0011",2018-01-06,"NOAA",5,NA,NA
"3849","US1CASB0001",2018-01-07,"NOAA",0,NA,NA
"3850","US1CASB0011",2018-01-07,"NOAA",0,NA,NA
"3851","US1CASB0001",2018-01-08,"NOAA",10,NA,NA
"3852","US1CASB0011",2018-01-08,"NOAA",8,NA,NA
"3853","US1CASB0001",2018-01-09,"NOAA",419,NA,NA
"3854","US1CASB0011",2018-01-09,"NOAA",406,NA,NA
"3855","US1CASB0001",2018-01-10,"NOAA",74,NA,NA
"3856","US1CASB0011",2018-01-10,"NOAA",84,NA,NA
"3857","US1CASB0001",2018-01-11,"NOAA",0,0,NA
"3858","US1CASB0011",2018-01-11,"NOAA",0,0,NA
"3859","US1CASB0001",2018-01-12,"NOAA",0,0,NA
"3860","US1CASB0011",2018-01-12,"NOAA",0,0,NA
"3861","US1CASB0001",2018-01-13,"NOAA",0,0,NA
"3862","US1CASB0011",2018-01-13,"NOAA",0,0,NA
"3863","US1CASB0001",2018-01-14,"NOAA",0,0,NA
"3864","US1CASB0011",2018-01-14,"NOAA",0,0,NA
"3865","US1CASB0001",2018-01-15,"NOAA",0,0,NA
"3866","US1CASB0011",2018-01-15,"NOAA",0,0,NA
"3867","US1CASB0001",2018-01-16,"NOAA",0,0,NA
"3868","US1CASB0011",2018-01-16,"NOAA",0,0,NA
"3869","US1CASB0001",2018-01-17,"NOAA",0,0,NA
"3870","US1CASB0011",2018-01-17,"NOAA",0,0,NA
"3871","US1CASB0001",2018-01-18,"NOAA",0,0,NA
"3872","US1CASB0011",2018-01-18,"NOAA",0,0,NA
"3873","US1CASB0001",2018-01-19,"NOAA",5,NA,NA
"3874","US1CASB0011",2018-01-19,"NOAA",5,NA,NA
"3875","US1CASB0001",2018-01-20,"NOAA",0,0,NA
"3876","US1CASB0011",2018-01-20,"NOAA",0,0,NA
"3877","US1CASB0001",2018-01-21,"NOAA",0,0,NA
"3878","US1CASB0011",2018-01-21,"NOAA",0,0,NA
"3879","US1CASB0001",2018-01-22,"NOAA",0,0,NA
"3880","US1CASB0011",2018-01-22,"NOAA",0,0,NA
"3881","US1CASB0001",2018-01-23,"NOAA",0,0,NA
"3882","US1CASB0011",2018-01-23,"NOAA",0,0,NA
"3883","US1CASB0001",2018-01-24,"NOAA",0,0,NA
"3884","US1CASB0011",2018-01-24,"NOAA",0,0,NA
"3885","US1CASB0001",2018-01-25,"NOAA",0,0,NA
"3886","US1CASB0011",2018-01-25,"NOAA",0,0,NA
"3887","US1CASB0001",2018-01-26,"NOAA",0,0,NA
"3888","US1CASB0011",2018-01-26,"NOAA",0,0,NA
"3889","US1CASB0001",2018-01-27,"NOAA",0,0,NA
"3890","US1CASB0011",2018-01-27,"NOAA",0,0,NA
"3891","US1CASB0001",2018-01-28,"NOAA",0,0,NA
"3892","US1CASB0011",2018-01-28,"NOAA",0,0,NA
"3893","US1CASB0001",2018-01-29,"NOAA",0,0,NA
"3894","US1CASB0011",2018-01-29,"NOAA",0,0,NA
"3895","US1CASB0001",2018-01-30,"NOAA",0,0,NA
"3896","US1CASB0011",2018-01-30,"NOAA",0,0,NA
"3897","US1CASB0001",2018-01-31,"NOAA",0,0,NA
"3898","US1CASB0011",2018-01-31,"NOAA",0,0,NA
"3899","US1CASB0001",2018-02-01,"NOAA",0,0,NA
"3900","US1CASB0011",2018-02-01,"NOAA",0,0,NA
"3901","US1CASB0001",2018-02-02,"NOAA",0,0,NA
"3902","US1CASB0011",2018-02-02,"NOAA",0,0,NA
"3903","US1CASB0001",2018-02-03,"NOAA",0,0,NA
"3904","US1CASB0011",2018-02-03,"NOAA",0,0,NA
"3905","US1CASB0001",2018-02-04,"NOAA",0,0,NA
"3906","US1CASB0011",2018-02-04,"NOAA",0,0,NA
"3907","US1CASB0001",2018-02-05,"NOAA",0,0,NA
"3908","US1CASB0011",2018-02-05,"NOAA",0,0,NA
"3909","US1CASB0001",2018-02-06,"NOAA",0,0,NA
"3910","US1CASB0011",2018-02-06,"NOAA",0,0,NA
"3911","US1CASB0001",2018-02-07,"NOAA",0,0,NA
"3912","US1CASB0011",2018-02-07,"NOAA",0,0,NA
"3913","US1CASB0001",2018-02-08,"NOAA",0,0,NA
"3914","US1CASB0011",2018-02-08,"NOAA",0,0,NA
"3915","US1CASB0001",2018-02-09,"NOAA",0,0,NA
"3916","US1CASB0011",2018-02-09,"NOAA",0,0,NA
"3917","US1CASB0001",2018-02-10,"NOAA",0,0,NA
"3918","US1CASB0011",2018-02-10,"NOAA",0,0,NA
"3919","US1CASB0001",2018-02-11,"NOAA",0,0,NA
"3920","US1CASB0011",2018-02-11,"NOAA",0,0,NA
"3921","US1CASB0001",2018-02-12,"NOAA",0,0,NA
"3922","US1CASB0011",2018-02-12,"NOAA",0,0,NA
"3923","US1CASB0001",2018-02-13,"NOAA",5,NA,NA
"3924","US1CASB0011",2018-02-13,"NOAA",5,NA,NA
"3925","US1CASB0001",2018-02-14,"NOAA",5,NA,NA
"3926","US1CASB0011",2018-02-14,"NOAA",3,NA,NA
"3927","US1CASB0001",2018-02-15,"NOAA",3,NA,NA
"3928","US1CASB0011",2018-02-15,"NOAA",5,NA,NA
"3929","US1CASB0001",2018-02-16,"NOAA",0,0,NA
"3930","US1CASB0011",2018-02-16,"NOAA",0,0,NA
"3931","US1CASB0001",2018-02-17,"NOAA",0,0,NA
"3932","US1CASB0011",2018-02-17,"NOAA",0,0,NA
"3933","US1CASB0001",2018-02-18,"NOAA",0,0,NA
"3934","US1CASB0011",2018-02-18,"NOAA",0,0,NA
"3935","US1CASB0001",2018-02-19,"NOAA",0,0,NA
"3936","US1CASB0011",2018-02-19,"NOAA",0,0,NA
"3937","US1CASB0001",2018-02-20,"NOAA",0,0,NA
"3938","US1CASB0011",2018-02-20,"NOAA",0,0,NA
"3939","US1CASB0001",2018-02-21,"NOAA",0,0,NA
"3940","US1CASB0011",2018-02-21,"NOAA",0,0,NA
"3941","US1CASB0001",2018-02-22,"NOAA",0,0,NA
"3942","US1CASB0011",2018-02-22,"NOAA",0,0,NA
"3943","US1CASB0001",2018-02-23,"NOAA",0,NA,NA
"3944","US1CASB0011",2018-02-23,"NOAA",0,NA,NA
"3945","US1CASB0001",2018-02-24,"NOAA",0,0,NA
"3946","US1CASB0011",2018-02-24,"NOAA",0,0,NA
"3947","US1CASB0001",2018-02-25,"NOAA",0,0,NA
"3948","US1CASB0011",2018-02-25,"NOAA",0,0,NA
"3949","US1CASB0001",2018-02-26,"NOAA",0,0,NA
"3950","US1CASB0011",2018-02-26,"NOAA",0,0,NA
"3951","US1CASB0001",2018-02-27,"NOAA",0,0,NA
"3952","US1CASB0011",2018-02-27,"NOAA",0,0,NA
"3953","US1CASB0001",2018-02-28,"NOAA",0,0,NA
"3954","US1CASB0011",2018-02-28,"NOAA",0,0,NA
"3955","US1CASB0001",2018-03-01,"NOAA",0,0,NA
"3956","US1CASB0011",2018-03-01,"NOAA",0,0,NA
"3957","US1CASB0001",2018-03-02,"NOAA",84,NA,NA
"3958","US1CASB0011",2018-03-02,"NOAA",124,NA,NA
"3959","US1CASB0001",2018-03-03,"NOAA",25,NA,NA
"3960","US1CASB0011",2018-03-03,"NOAA",58,NA,NA
"3961","US1CASB0001",2018-03-04,"NOAA",0,0,NA
"3962","US1CASB0011",2018-03-04,"NOAA",0,0,NA
"3963","US1CASB0001",2018-03-05,"NOAA",0,0,NA
"3964","US1CASB0011",2018-03-05,"NOAA",0,0,NA
"3965","US1CASB0001",2018-03-06,"NOAA",0,0,NA
"3966","US1CASB0011",2018-03-06,"NOAA",0,0,NA
"3967","US1CASB0001",2018-03-07,"NOAA",0,0,NA
"3968","US1CASB0011",2018-03-07,"NOAA",0,0,NA
"3969","US1CASB0001",2018-03-08,"NOAA",0,0,NA
"3970","US1CASB0011",2018-03-08,"NOAA",0,0,NA
"3971","US1CASB0001",2018-03-09,"NOAA",0,0,NA
"3972","US1CASB0011",2018-03-09,"NOAA",0,0,NA
"3973","US1CASB0001",2018-03-10,"NOAA",3,NA,NA
"3974","US1CASB0011",2018-03-10,"NOAA",3,NA,NA
"3975","US1CASB0001",2018-03-11,"NOAA",236,NA,NA
"3976","US1CASB0011",2018-03-11,"NOAA",241,NA,NA
"3977","US1CASB0001",2018-03-12,"NOAA",0,0,NA
"3978","US1CASB0011",2018-03-12,"NOAA",0,0,NA
"3979","US1CASB0001",2018-03-13,"NOAA",10,NA,NA
"3980","US1CASB0011",2018-03-13,"NOAA",8,NA,NA
"3981","US1CASB0001",2018-03-14,"NOAA",218,NA,NA
"3982","US1CASB0011",2018-03-14,"NOAA",231,NA,NA
"3983","US1CASB0001",2018-03-15,"NOAA",91,NA,NA
"3984","US1CASB0011",2018-03-15,"NOAA",130,NA,NA
"3985","US1CASB0001",2018-03-16,"NOAA",10,NA,NA
"3986","US1CASB0011",2018-03-16,"NOAA",8,NA,NA
"3987","US1CASB0001",2018-03-17,"NOAA",53,NA,NA
"3988","US1CASB0011",2018-03-17,"NOAA",23,NA,NA
"3989","US1CASB0001",2018-03-18,"NOAA",0,0,NA
"3990","US1CASB0011",2018-03-18,"NOAA",0,0,NA
"3991","US1CASB0001",2018-03-19,"NOAA",0,0,NA
"3992","US1CASB0011",2018-03-19,"NOAA",0,0,NA
"3993","US1CASB0001",2018-03-20,"NOAA",0,0,NA
"3994","US1CASB0011",2018-03-20,"NOAA",0,0,NA
"3995","US1CASB0001",2018-03-21,"NOAA",191,NA,NA
"3996","US1CASB0011",2018-03-21,"NOAA",231,NA,NA
"3997","US1CASB0001",2018-03-22,"NOAA",409,NA,NA
"3998","US1CASB0011",2018-03-22,"NOAA",414,NA,NA
"3999","US1CASB0001",2018-03-23,"NOAA",351,NA,NA
"4000","US1CASB0011",2018-03-23,"NOAA",234,NA,NA
"4001","US1CASB0001",2018-03-24,"NOAA",0,0,NA
"4002","US1CASB0011",2018-03-24,"NOAA",0,0,NA
"4003","US1CASB0001",2018-03-25,"NOAA",0,0,NA
"4004","US1CASB0011",2018-03-25,"NOAA",0,0,NA
"4005","US1CASB0001",2018-03-26,"NOAA",0,0,NA
"4006","US1CASB0011",2018-03-26,"NOAA",0,0,NA
"4007","US1CASB0001",2018-03-27,"NOAA",0,0,NA
"4008","US1CASB0011",2018-03-27,"NOAA",0,0,NA
"4009","US1CASB0001",2018-03-28,"NOAA",0,0,NA
"4010","US1CASB0011",2018-03-28,"NOAA",0,0,NA
"4011","US1CASB0001",2018-03-29,"NOAA",0,0,NA
"4012","US1CASB0011",2018-03-29,"NOAA",0,0,NA
"4013","US1CASB0001",2018-03-30,"NOAA",0,0,NA
"4014","US1CASB0011",2018-03-30,"NOAA",0,0,NA
"4015","US1CASB0001",2018-03-31,"NOAA",0,0,NA
"4016","US1CASB0011",2018-03-31,"NOAA",0,0,NA
"4017","US1CASB0001",2018-04-01,"NOAA",0,0,NA
"4018","US1CASB0011",2018-04-01,"NOAA",0,0,NA
"4019","US1CASB0001",2018-04-02,"NOAA",0,0,NA
"4020","US1CASB0011",2018-04-02,"NOAA",0,0,NA
"4021","US1CASB0001",2018-04-03,"NOAA",0,0,NA
"4022","US1CASB0011",2018-04-03,"NOAA",0,0,NA
"4023","US1CASB0001",2018-04-04,"NOAA",0,0,NA
"4024","US1CASB0011",2018-04-04,"NOAA",0,0,NA
"4025","US1CASB0001",2018-04-05,"NOAA",10,NA,NA
"4026","US1CASB0011",2018-04-05,"NOAA",0,0,NA
"4027","US1CASB0001",2018-04-06,"NOAA",0,0,NA
"4028","US1CASB0011",2018-04-06,"NOAA",0,0,NA
"4029","US1CASB0001",2018-04-07,"NOAA",0,0,NA
"4030","US1CASB0011",2018-04-07,"NOAA",0,0,NA
"4031","US1CASB0001",2018-04-08,"NOAA",0,0,NA
"4032","US1CASB0011",2018-04-08,"NOAA",0,0,NA
"4033","US1CASB0001",2018-04-09,"NOAA",0,0,NA
"4034","US1CASB0011",2018-04-09,"NOAA",0,0,NA
"4035","US1CASB0001",2018-04-10,"NOAA",0,0,NA
"4036","US1CASB0011",2018-04-10,"NOAA",0,0,NA
"4037","US1CASB0001",2018-04-11,"NOAA",0,0,NA
"4038","US1CASB0011",2018-04-11,"NOAA",0,0,NA
"4039","US1CASB0001",2018-04-12,"NOAA",0,0,NA
"4040","US1CASB0011",2018-04-12,"NOAA",0,0,NA
"4041","US1CASB0001",2018-04-13,"NOAA",0,0,NA
"4042","US1CASB0011",2018-04-13,"NOAA",0,0,NA
"4043","US1CASB0001",2018-04-14,"NOAA",0,0,NA
"4044","US1CASB0011",2018-04-14,"NOAA",0,0,NA
"4045","US1CASB0001",2018-04-15,"NOAA",0,0,NA
"4046","US1CASB0011",2018-04-15,"NOAA",0,0,NA
"4047","US1CASB0001",2018-04-16,"NOAA",0,0,NA
"4048","US1CASB0011",2018-04-16,"NOAA",0,0,NA
"4049","US1CASB0001",2018-04-17,"NOAA",0,0,NA
"4050","US1CASB0011",2018-04-17,"NOAA",0,0,NA
"4051","US1CASB0001",2018-04-18,"NOAA",0,0,NA
"4052","US1CASB0011",2018-04-18,"NOAA",0,0,NA
"4053","US1CASB0001",2018-04-19,"NOAA",0,0,NA
"4054","US1CASB0011",2018-04-19,"NOAA",20,NA,NA
"4055","US1CASB0001",2018-04-20,"NOAA",0,0,NA
"4056","US1CASB0011",2018-04-20,"NOAA",0,0,NA
