monthseq,month,flodfreqcl,floddurcl,pondfreqcl,ponddurcl,ponddep.l,ponddep.r,ponddep.h,dlyavgprecip.l,dlyavgprecip.r,dlyavgprecip.h,dlyavgpotet.l,dlyavgpotet.r,dlyavgpotet.h,cokey,comonthkey
9,September,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897024,156225077
4,April,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14897023,156225054
8,August,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897023,156225055
12,December,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14897023,156225056
2,February,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14897023,156225057
1,January,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14897023,156225058
7,July,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897023,156225059
6,June,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897023,156225060
3,March,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14897023,156225061
5,May,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14897023,156225062
11,November,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14897023,156225063
10,October,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897023,156225064
9,September,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897023,156225065
4,April,Rare,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897022,156225042
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897022,156225043
12,December,Rare,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897022,156225044
2,February,Rare,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897022,156225045
1,January,Rare,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897022,156225046
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897022,156225047
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897022,156225048
3,March,Rare,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897022,156225049
5,May,Rare,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897022,156225050
11,November,Rare,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897022,156225051
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897022,156225052
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897022,156225053
4,April,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14897021,156225030
8,August,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897021,156225031
12,December,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14897021,156225032
2,February,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14897021,156225033
1,January,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14897021,156225034
7,July,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897021,156225035
6,June,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897021,156225036
3,March,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14897021,156225037
5,May,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14897021,156225038
11,November,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14897021,156225039
10,October,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897021,156225040
9,September,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897021,156225041
4,April,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897020,156225018
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897020,156225019
12,December,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897020,156225020
2,February,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897020,156225021
1,January,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897020,156225022
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897020,156225023
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897020,156225024
3,March,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897020,156225025
5,May,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897020,156225026
11,November,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897020,156225027
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897020,156225028
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897020,156225029
4,April,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897019,156225006
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897019,156225007
12,December,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897019,156225008
2,February,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897019,156225009
1,January,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897019,156225010
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897019,156225011
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897019,156225012
3,March,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897019,156225013
5,May,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897019,156225014
11,November,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897019,156225015
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897019,156225016
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897019,156225017
4,April,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14897018,156224994
8,August,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897018,156224995
12,December,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14897018,156224996
2,February,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14897018,156224997
1,January,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14897018,156224998
7,July,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897018,156224999
6,June,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897018,156225000
3,March,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14897018,156225001
5,May,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14897018,156225002
11,November,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14897018,156225003
10,October,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897018,156225004
9,September,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14897018,156225005
4,April,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14896860,156223098
8,August,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896860,156223099
12,December,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14896860,156223100
2,February,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14896860,156223101
1,January,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14896860,156223102
7,July,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896860,156223103
6,June,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896860,156223104
3,March,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14896860,156223105
5,May,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14896860,156223106
11,November,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14896860,156223107
10,October,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896860,156223108
9,September,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896860,156223109
4,April,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896859,156223086
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896859,156223087
12,December,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896859,156223088
2,February,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896859,156223089
1,January,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896859,156223090
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896859,156223091
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896859,156223092
3,March,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896859,156223093
5,May,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896859,156223094
11,November,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896859,156223095
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896859,156223096
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896859,156223097
4,April,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896858,156223074
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896858,156223075
12,December,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896858,156223076
2,February,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896858,156223077
1,January,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896858,156223078
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896858,156223079
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896858,156223080
3,March,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896858,156223081
5,May,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896858,156223082
11,November,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896858,156223083
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896858,156223084
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896858,156223085
4,April,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14896857,156223062
8,August,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896857,156223063
12,December,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14896857,156223064
2,February,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14896857,156223065
1,January,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14896857,156223066
7,July,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896857,156223067
6,June,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896857,156223068
3,March,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14896857,156223069
5,May,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14896857,156223070
11,November,None,,Frequent,Long (7 to 30 days),0,7,15,NA,NA,NA,NA,NA,NA,14896857,156223071
10,October,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896857,156223072
9,September,None,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896857,156223073
4,April,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896856,156223050
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896856,156223051
12,December,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896856,156223052
2,February,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896856,156223053
1,January,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896856,156223054
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896856,156223055
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896856,156223056
3,March,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896856,156223057
5,May,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896856,156223058
11,November,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896856,156223059
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896856,156223060
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14896856,156223061
